"Data file recorded 2020/11/3  0:40:3"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 76.000,  7.731,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 74.000, 70.000, 16.000, 36.050,136.000,-20.000, 23.000,-974.000
 77.000,  7.833,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 74.000, 70.000, 16.000, 36.040,136.000,  0.000, 36.000,-973.000
 78.000,  7.935,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 75.000, 70.000, 16.000, 36.060,136.000, 13.000,-32.000,-1024.000
 79.000,  8.037,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 75.000, 70.000, 16.000, 36.050,136.000,-11.000, 33.000,-954.000
 80.000,  8.090,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 76.000, 70.000, 16.000, 36.010,136.000, 10.000,-32.000,-978.000
 81.000,  8.190,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 77.000, 70.000, 16.000, 36.070,136.000, -9.000,-31.000,-959.000
 82.000,  8.292,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 77.000, 70.000, 16.000, 36.030,137.000,  4.000,-26.000,-1005.000
 83.000,  8.394,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 77.000, 70.000, 16.000, 36.060,137.000, 19.000,-45.000,-990.000
 84.000,  8.496,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 77.000, 70.000, 16.000, 36.030,137.000,-20.000,  6.000,-1007.000
 85.000,  8.598,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 77.000, 70.000, 16.000, 36.110,137.000,-15.000, -3.000,-1023.000
 86.000,  8.700,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 92.000, 78.000, 70.000, 16.000, 36.010,137.000,  3.000,-14.000,-1041.000
 87.000,  8.803,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 78.000, 70.000, 16.000, 36.070,137.000,  8.000,-14.000,-998.000
 88.000,  8.906,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 78.000, 70.000, 16.000, 36.070,137.000,  7.000,-10.000,-1020.000
 89.000,  9.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 77.000, 70.000, 16.000, 36.090,137.000, 10.000, -1.000,-1052.000
 90.000,  9.108,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 78.000, 70.000, 16.000, 36.050,137.000, -6.000,  2.000,-994.000
 91.000,  9.212,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 77.000, 70.000, 16.000, 36.030,137.000, -5.000,  9.000,-1002.000
 92.000,  9.314,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 78.000, 70.000, 16.000, 36.020,138.000, 10.000,-34.000,-1041.000
 93.000,  9.414,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  1.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 79.000, 70.000, 16.000, 36.070,138.000, 22.000,-58.000,-1012.000
 94.000,  9.516,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 77.000, 70.000, 16.000, 36.040,138.000, -4.000,-14.000,-1015.000
 95.000,  9.623,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 77.000, 70.000, 16.000, 36.050,138.000, 19.000,-15.000,-944.000
 96.000,  9.720,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 89.000, 91.000, 77.000, 70.000, 16.000, 36.010,138.000, -1.000,-15.000,-1001.000
 97.000,  9.822,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 78.000, 70.000, 16.000, 36.030,138.000,-15.000, 42.000,-946.000
 98.000,  9.924,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 78.000, 70.000, 16.000, 36.000,138.000, 19.000,-46.000,-1017.000
 99.000, 10.027,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 77.000, 70.000, 16.000, 36.020,138.000, 16.000,-23.000,-958.000
100.000, 10.128,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  1.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 78.000, 70.000, 16.000, 36.030,138.000, -2.000, -4.000,-1053.000
101.000, 10.230,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 77.000, 70.000, 16.000, 36.000,138.000, -8.000,-18.000,-981.000
102.000, 10.332,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 88.000, 91.000, 78.000, 70.000, 16.000, 36.040,139.000,  0.000, -6.000,-1008.000
