"Data file recorded 2020/11/2  18:47:24"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 93.000,  9.476,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.360,  6.000,-27.000,  6.000,-1010.000
 94.000,  9.579,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.400,  6.000, 23.000,-27.000,-962.000
 95.000,  9.681,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.430,  6.000,-44.000, 40.000,-986.000
 96.000,  9.784,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.430,  6.000,  4.000,-42.000,-993.000
 97.000,  9.887,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.370,  6.000,-44.000, 23.000,-982.000
 98.000,  9.989,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.430,  6.000,  3.000, -7.000,-994.000
 99.000, 10.092,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.430,  6.000,-13.000, -4.000,-1002.000
100.000, 10.193,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.390,  6.000,  9.000,-29.000,-990.000
101.000, 10.296,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.410,  6.000,-43.000, 30.000,-1021.000
102.000, 10.394,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 81.000, 80.000,100.000, 40.420,  7.000, 25.000, -5.000,-976.000
103.000, 10.496,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 82.000, 80.000,100.000, 40.450,  7.000, 12.000,-17.000,-984.000
104.000, 10.598,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 70.000, 82.000, 80.000,100.000, 40.420,  7.000, 20.000,-37.000,-1043.000
