"Data file recorded 2020/11/3  0:35:23"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 95.000,  9.615,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 82.000, 60.000, 31.000, 36.670, 74.000,-11.000, -8.000,-963.000
 96.000,  9.717,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 84.000, 60.000, 31.000, 36.720, 74.000,-11.000,-25.000,-983.000
 97.000,  9.819,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 85.000, 60.000, 31.000, 36.780, 74.000,-16.000, 24.000,-949.000
 98.000,  9.921,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 85.000, 60.000, 31.000, 36.670, 74.000, 14.000,-13.000,-1025.000
 99.000, 10.023,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 86.000, 60.000, 31.000, 36.700, 74.000,-20.000,  0.000,-968.000
100.000, 10.125,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 87.000, 60.000, 31.000, 36.780, 74.000,-13.000, 42.000,-995.000
101.000, 10.227,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 87.000, 60.000, 31.000, 36.720, 74.000,  4.000,-22.000,-990.000
102.000, 10.329,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 87.000, 60.000, 31.000, 36.790, 74.000,-32.000, 47.000,-961.000
103.000, 10.431,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 87.000, 60.000, 31.000, 36.770, 74.000,  0.000,-12.000,-983.000
104.000, 10.534,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 88.000, 60.000, 31.000, 36.750, 74.000,  0.000, -7.000,-962.000
105.000, 10.635,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 88.000, 60.000, 31.000, 36.770, 75.000,  4.000,-15.000,-1020.000
106.000, 10.737,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 89.000, 60.000, 31.000, 36.720, 75.000,-13.000,-12.000,-959.000
107.000, 10.839,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 81.000, 84.000, 89.000, 60.000, 31.000, 36.750, 75.000,  0.000, -5.000,-981.000
108.000, 10.950,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 80.000, 82.000, 87.000, 60.000, 31.000, 36.680, 75.000, 16.000,-33.000,-1039.000
109.000, 11.043,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 80.000, 82.000, 88.000, 60.000, 31.000, 36.710, 75.000, 10.000, -8.000,-977.000
110.000, 11.145,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 80.000, 82.000, 88.000, 60.000, 31.000, 36.730, 75.000,  0.000,-29.000,-1003.000
111.000, 11.247,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 80.000, 82.000, 88.000, 60.000, 31.000, 36.710, 75.000,  9.000,-10.000,-999.000
112.000, 11.349,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 80.000, 82.000, 87.000, 60.000, 31.000, 36.690, 75.000, -2.000,-22.000,-989.000
113.000, 11.459,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 80.000, 82.000, 87.000, 60.000, 31.000, 36.690, 75.000,-11.000,  8.000,-998.000
114.000, 11.555,-52.516,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 80.000, 82.000, 87.000, 60.000, 31.000, 36.670, 75.000, 12.000,-34.000,-972.000
